chromosome	position	polarity
chromosome_20	503264	1
chromosome_20	503300	0
chromosome_20	503513	0
chromosome_20	503607	1
chromosome_20	503640	0
chromosome_20	503734	1
chromosome_20	503743	0
chromosome_20	503792	1
chromosome_20	503824	1
chromosome_20	503842	1
chromosome_20	503852	1
chromosome_20	503861	0
chromosome_20	503862	0
chromosome_20	503863	1
chromosome_20	503940	1
chromosome_20	503976	0
chromosome_20	504010	0
chromosome_20	504038	0
chromosome_20	504104	1
chromosome_20	504114	0
chromosome_20	504184	0
chromosome_20	504367	0
chromosome_20	504454	0
chromosome_20	504461	1
chromosome_20	504543	1
chromosome_20	504851	1
chromosome_20	505058	1
chromosome_20	505142	0
chromosome_20	505161	0
chromosome_20	505163	0
chromosome_20	505175	1
chromosome_20	505463	0
chromosome_20	505502	1
chromosome_20	505568	1
chromosome_20	505573	1
chromosome_20	505590	0
chromosome_20	505607	0
chromosome_20	505618	0
chromosome_20	505619	0
chromosome_20	505641	0
chromosome_20	505696	0
chromosome_20	505729	0
chromosome_20	505775	1
chromosome_20	505809	0
chromosome_20	505991	1
chromosome_20	506039	0
chromosome_20	506056	1
chromosome_20	506065	0
chromosome_20	506090	1
chromosome_20	506127	1
chromosome_20	506130	0
chromosome_20	506194	0
chromosome_20	506213	0
chromosome_20	506258	0
chromosome_20	506278	0
chromosome_20	506281	1
chromosome_20	506307	0
chromosome_20	506314	1
chromosome_20	506543	1
chromosome_20	506636	0
chromosome_20	506673	1
chromosome_20	506692	1
chromosome_20	506714	1
chromosome_20	506719	0
chromosome_20	506727	1
chromosome_20	506738	1
chromosome_20	506741	0
chromosome_20	506743	0
chromosome_20	506761	1
chromosome_20	506774	0
chromosome_20	506780	0
chromosome_20	506811	1
chromosome_20	506814	0
chromosome_20	506919	1
chromosome_20	506920	1
chromosome_20	506934	1
chromosome_20	506948	0
chromosome_20	506951	0
chromosome_20	506955	0
chromosome_20	506963	1
chromosome_20	506968	1
chromosome_20	506971	0
chromosome_20	506988	0
chromosome_20	507023	0
chromosome_20	507031	0
chromosome_20	507036	0
chromosome_20	507048	1
chromosome_20	507110	1
chromosome_20	507150	0
chromosome_20	507166	1
chromosome_20	507179	0
chromosome_20	507226	1
chromosome_20	507230	0
chromosome_20	507244	1
chromosome_20	507246	0
chromosome_20	507322	0
chromosome_20	507330	1
chromosome_20	507344	1
chromosome_20	507349	1
chromosome_20	507572	1
chromosome_20	507656	0
chromosome_20	507775	0
chromosome_20	507812	0
chromosome_20	507822	1
chromosome_20	507900	1
chromosome_20	507910	0
chromosome_20	507925	1
chromosome_20	507927	0
chromosome_20	507930	0
chromosome_20	508005	1
chromosome_20	508072	0
chromosome_20	508255	1
chromosome_20	508322	1
chromosome_20	508336	1
chromosome_20	508364	1
chromosome_20	508633	0
chromosome_20	508786	1
chromosome_20	508825	1
chromosome_20	508843	0
chromosome_20	508849	0
chromosome_20	508897	1
chromosome_20	508905	1
chromosome_20	508922	0
chromosome_20	508995	1
chromosome_20	509020	1
chromosome_20	509021	1
chromosome_20	509031	1
chromosome_20	509045	0
chromosome_20	509100	0
chromosome_20	509166	1
chromosome_20	509237	1
chromosome_20	509294	0
chromosome_20	509327	1
chromosome_20	509389	1
chromosome_20	509430	1
chromosome_20	509468	1
chromosome_20	509476	0
chromosome_20	509484	1
chromosome_20	509523	0
chromosome_20	509606	0
chromosome_20	509627	0
chromosome_20	509640	0
chromosome_20	509681	1
chromosome_20	509683	1
chromosome_20	509684	1
chromosome_20	509702	0
chromosome_20	509712	1
chromosome_20	509715	1
chromosome_20	509764	1
chromosome_20	509774	1
chromosome_20	509801	0
chromosome_20	509808	0
chromosome_20	509822	0
chromosome_20	509837	0
chromosome_20	509838	1
chromosome_20	509840	1
chromosome_20	509842	1
chromosome_20	509854	1
chromosome_20	509880	1
chromosome_20	509911	0
chromosome_20	509913	1
chromosome_20	510046	1
chromosome_20	510183	0
chromosome_20	510211	0
chromosome_20	510302	1
chromosome_20	510339	0
chromosome_20	510349	1
chromosome_20	510427	1
chromosome_20	510437	0
chromosome_20	510452	0
chromosome_20	510454	0
chromosome_20	510599	0
chromosome_20	510629	0
chromosome_20	510659	1
chromosome_20	510660	1
chromosome_20	510782	0
chromosome_20	510863	1
chromosome_20	510873	0
chromosome_20	510891	1
chromosome_20	510962	0
chromosome_20	510971	1
chromosome_20	511008	1
chromosome_20	511047	1
chromosome_20	511068	1
chromosome_20	511074	0
chromosome_20	511145	0
chromosome_20	511154	0
chromosome_20	511186	0
chromosome_20	511190	1
chromosome_20	511308	0
chromosome_20	511347	1
chromosome_20	511354	1
chromosome_20	511365	1
chromosome_20	511419	1
chromosome_20	511429	0
chromosome_20	511567	1
chromosome_20	511635	0
chromosome_20	511688	1
chromosome_20	511952	1
chromosome_20	511990	0
chromosome_20	512015	1
chromosome_20	512145	1
chromosome_20	512151	1
chromosome_20	512164	0
chromosome_20	512202	0
chromosome_20	512207	0
chromosome_20	512225	0
chromosome_20	512239	1
chromosome_20	512288	0
chromosome_20	512297	1
chromosome_20	512325	0
chromosome_20	512332	1
chromosome_20	512362	1
chromosome_20	512364	1
chromosome_20	512378	0
chromosome_20	512435	1
chromosome_20	512437	1
chromosome_20	512559	0
chromosome_2	417466	1
chromosome_2	417620	1
chromosome_2	417988	0
chromosome_2	418531	0
chromosome_2	418582	1
chromosome_2	418593	0
chromosome_2	418604	1
chromosome_2	418610	1
chromosome_2	418620	1
chromosome_2	418652	0
chromosome_2	418654	0
chromosome_2	418668	0
chromosome_2	418676	0
chromosome_2	418691	1
chromosome_2	418711	0
chromosome_2	418799	0
chromosome_2	418829	1
chromosome_2	418836	0
chromosome_2	418844	0
chromosome_2	418845	1
chromosome_2	418853	0
chromosome_2	418897	0
chromosome_2	418901	0
chromosome_2	418902	1
chromosome_2	418956	0
chromosome_2	419046	1
chromosome_2	419053	0
chromosome_2	419056	0
chromosome_2	419063	1
chromosome_2	419087	0
chromosome_2	419099	0
chromosome_2	419122	1
chromosome_2	419235	0
chromosome_2	419236	1
chromosome_2	419330	1
chromosome_2	419358	0
chromosome_2	419371	1
chromosome_2	419373	0
chromosome_2	419398	0
chromosome_2	419406	1
chromosome_2	419422	0
chromosome_2	419447	1
chromosome_2	419454	0
chromosome_2	419464	1
chromosome_2	419494	1
chromosome_2	419532	0
chromosome_2	419557	0
chromosome_2	419608	1
chromosome_2	419612	0
chromosome_2	419618	0
chromosome_2	419659	1
chromosome_2	419663	1
chromosome_2	419735	0
chromosome_2	419765	1
chromosome_2	419781	0
chromosome_2	419855	1
chromosome_2	419929	0
chromosome_2	419935	0
chromosome_2	420026	0
chromosome_2	420042	0
chromosome_2	420084	0
chromosome_2	420096	0
chromosome_2	420234	0
chromosome_2	420249	1
chromosome_2	420251	1
chromosome_2	420346	1
chromosome_2	420448	0
chromosome_2	420474	1
chromosome_2	420492	0
chromosome_2	420541	1
chromosome_2	420548	0
chromosome_2	420551	0
chromosome_2	420560	1
chromosome_2	420595	1
chromosome_2	420644	0
chromosome_2	420736	1
chromosome_2	420827	0
chromosome_2	420895	0
chromosome_2	420947	1
chromosome_2	421025	1
chromosome_2	421036	1
chromosome_2	421112	1
chromosome_2	421179	0
chromosome_2	421208	0
chromosome_2	421273	0
chromosome_2	421363	1
chromosome_2	421467	1
chromosome_2	421601	1
chromosome_2	421637	1
chromosome_2	421668	0
chromosome_2	421766	1
chromosome_2	421872	0
chromosome_2	421884	1
chromosome_2	421890	1
chromosome_2	421920	1
chromosome_2	421941	0
chromosome_2	421953	1
chromosome_2	421955	1
chromosome_2	421972	0
chromosome_2	422058	1
chromosome_2	422060	0
chromosome_2	422105	1
chromosome_2	422147	0
chromosome_2	422166	1
chromosome_2	422175	1
chromosome_2	422179	0
chromosome_2	422190	1
chromosome_2	422203	0
chromosome_2	422228	0
chromosome_2	422246	0
chromosome_2	422274	1
chromosome_2	422307	1
chromosome_2	422316	0
chromosome_2	422317	1
chromosome_2	422318	1
chromosome_2	422333	1
chromosome_2	422418	0
chromosome_2	422425	0
chromosome_2	422526	1
chromosome_2	422613	0
chromosome_2	422664	1
chromosome_2	422709	0
chromosome_2	422717	1
chromosome_2	422720	1
chromosome_2	422803	0
chromosome_2	422816	1
chromosome_2	422839	0
chromosome_2	422909	0
chromosome_2	422910	0
chromosome_2	422946	1
chromosome_2	422954	1
chromosome_2	422977	1
chromosome_2	423014	0
chromosome_2	423028	0
chromosome_2	423058	0
chromosome_2	423059	0
chromosome_2	423068	1
chromosome_2	423132	1
chromosome_2	423166	1
chromosome_2	423179	1
chromosome_2	423180	0
chromosome_2	423182	1
chromosome_2	423186	1
chromosome_2	423201	1
chromosome_2	423218	1
chromosome_2	423222	1
chromosome_2	423244	0
chromosome_2	423247	0
chromosome_2	423254	0
chromosome_2	423260	0
chromosome_2	423262	1
chromosome_2	423306	1
chromosome_2	423308	0
chromosome_2	423319	0
chromosome_2	423330	0
chromosome_2	423400	0
chromosome_2	423420	1
chromosome_2	423433	0
chromosome_2	423438	1
chromosome_2	423520	1
chromosome_2	423546	1
chromosome_2	423583	0
chromosome_2	423733	0
chromosome_2	423734	0
chromosome_2	423758	1
chromosome_2	423770	1
chromosome_2	423788	0
chromosome_2	423967	1
chromosome_2	423973	1
chromosome_2	424070	0
chromosome_2	424073	1
chromosome_2	424086	0
chromosome_2	424114	1
chromosome_2	424130	1
chromosome_2	424143	1
chromosome_2	424155	0
chromosome_2	424192	0
chromosome_2	424209	0
chromosome_2	424220	1
chromosome_2	424234	1
chromosome_2	424248	0
chromosome_2	424257	1
chromosome_2	424278	1
chromosome_2	424286	0
chromosome_2	424298	1
chromosome_2	424302	0
chromosome_2	424304	0
chromosome_2	424351	1
chromosome_2	424434	1
chromosome_2	424451	1
chromosome_2	424461	0
chromosome_2	424473	0
chromosome_2	424496	0
chromosome_2	424585	0
chromosome_2	424648	1
chromosome_2	424669	0
chromosome_2	424687	0
chromosome_2	424733	0
chromosome_2	424738	1
chromosome_2	424765	1
chromosome_2	424802	0
chromosome_2	424806	0
chromosome_2	424823	1
chromosome_2	424843	0
chromosome_2	424893	1
chromosome_2	424948	0
chromosome_2	424963	1
chromosome_2	425010	0
chromosome_2	425011	1
chromosome_2	425128	0
chromosome_2	425179	1
chromosome_2	425216	1
chromosome_2	425330	0
chromosome_2	425340	0
chromosome_2	425430	0
chromosome_2	425431	1
chromosome_2	425648	0
chromosome_2	425649	1
chromosome_2	425675	0
chromosome_2	425704	0
chromosome_2	425800	0
chromosome_2	425810	0
chromosome_2	425815	1
chromosome_2	425903	1
chromosome_2	425939	1
chromosome_2	425948	1
chromosome_2	426012	0
chromosome_2	426040	0
chromosome_2	426041	0
chromosome_2	426055	0
chromosome_2	426171	0
chromosome_2	426212	1
chromosome_2	426233	1
chromosome_2	426293	0
chromosome_2	426295	1
chromosome_2	426307	0
chromosome_2	426309	0
chromosome_2	426323	0
chromosome_2	426325	1
chromosome_2	426329	1
chromosome_2	426362	0
chromosome_2	426409	0
chromosome_2	426410	1
chromosome_2	426414	0
chromosome_2	426428	1
chromosome_2	426436	1
chromosome_2	426465	0
chromosome_2	426502	0
chromosome_2	426503	0
chromosome_2	426513	1
chromosome_2	426521	0
chromosome_2	426530	1
chromosome_2	426602	1
chromosome_2	426660	0
chromosome_2	426679	0
chromosome_2	426698	1
chromosome_2	426787	1
chromosome_2	426865	1
chromosome_2	427087	1
chromosome_2	427114	1
chromosome_2	427189	0
chromosome_2	427192	1
chromosome_2	427300	1
chromosome_2	427456	0
chromosome_2	427471	1
chromosome_2	427579	0
chromosome_2	427585	0
chromosome_2	427624	0
chromosome_2	427795	0
chromosome_2	428002	0
chromosome_2	428022	1
chromosome_2	428151	1
chromosome_2	428240	0
chromosome_2	428251	1
chromosome_2	428458	1
chromosome_2	428525	0
chromosome_2	428578	1
chromosome_2	428615	0
chromosome_2	428636	0
chromosome_2	428640	0
chromosome_2	428647	1
chromosome_2	428665	1
chromosome_2	428668	1
chromosome_2	428671	1
chromosome_2	428707	1
chromosome_2	428719	1
chromosome_2	428725	0
chromosome_2	428743	1
chromosome_2	428779	1
chromosome_2	428788	1
chromosome_2	428791	1
chromosome_2	428812	0
chromosome_2	428859	1
chromosome_2	428878	0
chromosome_2	428880	1
chromosome_2	428934	0
chromosome_2	428955	0
chromosome_2	428973	1
chromosome_2	429013	1
chromosome_2	429307	1
chromosome_2	429334	1
chromosome_2	429406	1
chromosome_2	429407	1
chromosome_2	429412	1
chromosome_2	429460	1
chromosome_2	429510	1
chromosome_2	429618	0
chromosome_2	429620	0
chromosome_2	429645	1
chromosome_2	429671	0
chromosome_2	429697	1
chromosome_2	429782	1
chromosome_2	429788	0
chromosome_2	429826	1
chromosome_2	429886	1
chromosome_2	429887	1
chromosome_2	429910	0
chromosome_2	429923	0
chromosome_2	429936	0
chromosome_2	429939	1
chromosome_2	429992	0
chromosome_2	430021	0
chromosome_2	430060	1
chromosome_2	430079	0
chromosome_2	430090	1
chromosome_2	430127	0
chromosome_2	430161	0
chromosome_2	430181	0
chromosome_2	430197	1
chromosome_2	430220	0
chromosome_2	430233	0
chromosome_2	430297	1
chromosome_2	430330	1
chromosome_2	430351	1
chromosome_2	430410	1
chromosome_2	430414	0
chromosome_2	430417	1
chromosome_2	430421	0
chromosome_2	430459	0
chromosome_2	430467	0
chromosome_2	430597	1
chromosome_2	430664	1
chromosome_2	430674	1
chromosome_2	430698	0
chromosome_2	430710	1
chromosome_2	430729	0
chromosome_2	430775	0
chromosome_2	430799	1
chromosome_2	430909	0
chromosome_2	430960	1
chromosome_2	430966	0
chromosome_2	431006	0
chromosome_2	431021	0
chromosome_2	431230	1
chromosome_2	431269	0
chromosome_2	431274	1
chromosome_2	431319	0
chromosome_2	431335	1
chromosome_2	431358	1
chromosome_2	431438	1
chromosome_2	431536	0
chromosome_2	431550	1
chromosome_2	431625	1
chromosome_2	431645	0
chromosome_2	431672	0
chromosome_2	431674	1
chromosome_2	431707	1
chromosome_2	431715	1
chromosome_2	431721	1
chromosome_2	431732	1
chromosome_2	431738	0
chromosome_2	431771	0
chromosome_2	431799	0
chromosome_2	431803	1
chromosome_2	431826	1
chromosome_2	431827	1
chromosome_2	431828	0
chromosome_2	431983	1
chromosome_2	432074	1
chromosome_2	432158	1
chromosome_2	432164	0
chromosome_2	432186	1
chromosome_2	432198	1
chromosome_2	432226	0
chromosome_2	432248	0
chromosome_2	432266	0
chromosome_2	432396	1
chromosome_2	433040	0
chromosome_2	433042	0
chromosome_2	433043	0
chromosome_2	433057	0
chromosome_2	433068	1
chromosome_2	433074	0
chromosome_2	433139	1
chromosome_2	433212	1
chromosome_2	433228	0
chromosome_2	433233	0
chromosome_2	433237	0
chromosome_2	433409	1
chromosome_2	433492	1
chromosome_2	433594	1
chromosome_2	433636	0
chromosome_2	433653	0
chromosome_2	433713	1
chromosome_2	433716	0
chromosome_2	433723	0
chromosome_2	433744	1
chromosome_2	433746	1
chromosome_2	433748	1
chromosome_2	433755	1
chromosome_2	433759	1
chromosome_2	433802	0
chromosome_2	433809	0
chromosome_2	433814	0
chromosome_2	433862	0
chromosome_2	433864	0
chromosome_2	433889	0
chromosome_2	433904	0
chromosome_2	433925	1
chromosome_2	434100	0
chromosome_2	434110	1
chromosome_2	434111	0
chromosome_2	434160	1
chromosome_2	434241	1
chromosome_2	434244	0
chromosome_2	434280	0
chromosome_2	434351	0
chromosome_2	434356	0
chromosome_2	434388	1
chromosome_2	434391	0
chromosome_2	434395	1
chromosome_2	434400	1
chromosome_21	440156	1
chromosome_21	440162	0
chromosome_21	440165	0
chromosome_21	440167	1
chromosome_21	440168	0
chromosome_21	440184	1
chromosome_21	440191	1
chromosome_21	440192	0
chromosome_21	440344	0
chromosome_21	440356	1
chromosome_21	440371	0
chromosome_21	440402	1
chromosome_21	440428	1
chromosome_21	440482	1
chromosome_21	440527	1
chromosome_21	440528	1
chromosome_21	440534	0
chromosome_21	440548	1
chromosome_21	440627	0
chromosome_21	440628	1
chromosome_21	440632	0
chromosome_21	440669	0
chromosome_21	440681	1
chromosome_21	440691	1
chromosome_21	440730	0
chromosome_21	440756	0
chromosome_21	440796	1
chromosome_21	440797	0
chromosome_21	440845	1
chromosome_21	440846	0
chromosome_21	440917	1
chromosome_21	440928	0
chromosome_21	440930	0
chromosome_21	440947	1
chromosome_21	440966	0
chromosome_21	440974	0
chromosome_21	441020	1
chromosome_21	441031	0
chromosome_21	441037	1
chromosome_21	441062	1
chromosome_21	441269	1
chromosome_21	441324	1
chromosome_21	441332	1
chromosome_21	441392	1
chromosome_21	441423	0
chromosome_21	441522	1
chromosome_21	441529	1
chromosome_21	441530	1
chromosome_21	441552	1
chromosome_21	441585	0
chromosome_21	441593	1
chromosome_21	441597	0
chromosome_21	441600	1
chromosome_21	441622	1
chromosome_21	441630	0
chromosome_21	441631	1
chromosome_21	441635	1
chromosome_21	441701	1
chromosome_21	441974	0
chromosome_21	441989	0
chromosome_21	442075	1
chromosome_21	442077	0
chromosome_21	442082	1
chromosome_21	442089	1
chromosome_21	442137	0
chromosome_21	442179	1
chromosome_21	442321	0
chromosome_21	442328	1
chromosome_21	442341	0
chromosome_21	442403	1
chromosome_21	442431	0
chromosome_21	442453	0
chromosome_21	442456	1
chromosome_21	442503	0
chromosome_21	442514	1
chromosome_21	442536	0
chromosome_21	442539	0
chromosome_21	442546	0
chromosome_21	442644	0
chromosome_21	442712	1
chromosome_21	442715	1
chromosome_21	442743	0
chromosome_21	442775	1
chromosome_21	442803	0
chromosome_21	442808	1
chromosome_21	442818	1
chromosome_21	442820	1
chromosome_21	442821	0
chromosome_21	442833	0
chromosome_21	442864	1
chromosome_21	442871	1
chromosome_21	442875	1
chromosome_21	442904	1
chromosome_21	442925	1
chromosome_21	442931	0
chromosome_21	442936	1
chromosome_21	442946	0
chromosome_21	442979	1
chromosome_21	442986	1
chromosome_21	443056	0
chromosome_21	443064	1
chromosome_21	443097	0
chromosome_21	443132	0
chromosome_21	443142	0
chromosome_21	443154	0
chromosome_21	443169	1
chromosome_21	443176	1
chromosome_21	443177	0
chromosome_21	443273	0
chromosome_21	443294	0
chromosome_21	443297	0
chromosome_21	443409	0
chromosome_21	443410	1
chromosome_21	443411	0
chromosome_21	443412	1
chromosome_21	443470	1
chromosome_21	443475	1
chromosome_21	443491	0
chromosome_21	443505	1
chromosome_21	443552	1
chromosome_21	443556	0
chromosome_21	443565	0
chromosome_21	443576	1
chromosome_21	443597	1
chromosome_21	443617	1
chromosome_21	443618	0
chromosome_21	443634	1
chromosome_21	443636	0
chromosome_21	443651	0
chromosome_21	443653	0
chromosome_21	443720	0
chromosome_21	443733	1
chromosome_21	443754	0
chromosome_21	443782	1
chromosome_21	443790	1
chromosome_21	443791	1
chromosome_21	443946	0
chromosome_21	443958	0
chromosome_21	443973	0
chromosome_21	443986	0
chromosome_21	443995	1
chromosome_21	444004	0
chromosome_21	444118	0
chromosome_21	444136	1
chromosome_21	444146	1
chromosome_21	444213	1
chromosome_21	444238	0
chromosome_21	444247	0
chromosome_21	444312	0
chromosome_21	444460	0
chromosome_21	444530	1
chromosome_21	444608	1
chromosome_21	444698	1
chromosome_21	444724	0
chromosome_21	444726	0
chromosome_21	444739	1
chromosome_21	444818	0
chromosome_21	444819	1
chromosome_21	444851	1
chromosome_21	444925	0
chromosome_21	445055	0
